"forms_id","unit_id","gloss_id","gloss","form","source"
20450,12930,20,"word","surūd",2
20451,12930,20,"word","sirūd",2
20458,12936,20,"word","surx-boδ",2
20459,12937,20,"word","surxdumbak",2
20460,12937,20,"word","suxdumbak",2
20466,12943,20,"word","surhat",2
20467,12943,20,"word","surat",2
20471,12946,20,"word","susteʒ",2
20473,12948,20,"word","susti",2
20482,12957,20,"word","sufrak",2
20483,12957,20,"word","sufrā",2
20484,12958,20,"word","sufrā",2
20486,12960,20,"word","suxan",2
20489,12963,20,"word","suxanbozi",2
20492,12966,20,"word","suxanwari",2
20499,12972,20,"word","suxanpardozi",2
20518,12989,20,"word","sūzani",2
20536,13001,20,"word","sūrat",2
20542,13006,20,"word","sūrat-zêzīǰak",2
20546,13010,20,"word","sūrv",2
20557,13019,20,"word","sūsimor",2
20564,13026,20,"word","sūči",2
20570,13030,20,"word","sůg",2
20572,13032,20,"word","sůgak",2
20576,13036,20,"word","sůz",2
20579,13039,20,"word","sůlak-žīr",2
20583,13042,20,"word","sůn",2
20591,13049,20,"word","tabasum",2
20593,13051,20,"word","tabaqi",2
20599,13057,20,"word","tabāq",2
20600,13057,20,"word","tabaq",2
20610,13063,20,"word","tabêatšinosi",2
20611,13063,20,"word","tabiyatšinosi",2
20612,13063,20,"word","tabiatšinosi",2
20623,13071,20,"word","tabli",2
20629,13076,20,"word","tabobatxůnā",2
20634,13081,20,"word","tabrīk",2
20636,13083,20,"word","tabrīknůmā",2
20645,13090,20,"word","tavār",2
20647,13091,20,"word","tavārak",2
20653,13094,20,"word","tavāreǰ",2
20655,13095,20,"word","tavůng",2
20662,13101,20,"word","tawal",2
20673,13108,20,"word","tawallud",2
20674,13108,20,"word","tawalud",2
20693,13125,20,"word","tawfêq",2
20694,13125,20,"word","tawfīq",2
20695,13125,20,"word","tufêq",2
20713,13137,20,"word","tazarf",2
20729,13152,20,"word","tayor-čīd",2
20737,13160,20,"word","takbīr",2
20746,13169,20,"word","taklīf",2
20768,13188,20,"word","talabnůmā",2
20779,13198,20,"word","talaf",2
20804,13218,20,"word","taloš",2
20812,13225,20,"word","talpak",2
20826,13239,20,"word","talxā",2
20829,13242,20,"word","talx-čoy",2
20833,13244,20,"word","tamalluɣ",2
20834,13244,20,"word","tamaluɣ",2
20854,13259,20,"word","tanbůn",2
20855,13259,20,"word","tambůn",2
20865,13266,20,"word","tamokiyeʒ",2
20873,13272,20,"word","tamošo",2
20874,13272,20,"word","tamox̌o",2
20880,13276,20,"word","tamūs",2
20881,13276,20,"word","tammūs",2
20884,13279,20,"word","tan",2
20891,13285,20,"word","tanā",2
20896,13289,20,"word","tangā",2
20897,13290,20,"word","tangi",2
20911,13298,20,"word","tanêb-kānd",2
20912,13299,20,"word","tanob",2
20920,13306,20,"word","tanparwari",2
20952,13327,20,"word","tanhoyi",2
20953,13327,20,"word","tanoyi",2
20966,13336,20,"word","tapāl",2
20973,13343,20,"word","taradud",2
21025,13374,20,"word","tarbiyā",2
21026,13374,20,"word","tarbiyat",2
21040,13383,20,"word","tarwīd",2
21082,13412,20,"word","taryok",2
21091,13420,20,"word","tarman",2
21092,13421,20,"word","tarma-tari",2
21104,13433,20,"word","tars",2
21106,13435,20,"word","tarsak",2
21115,13441,20,"word","tartībot",2
21150,13462,20,"word","tarɣuzagūyi",2
21151,13462,20,"word","talɣuzagūyi",2
21153,13464,20,"word","tarɣuzā",2
21154,13464,20,"word","talɣuzā",2
21167,13473,20,"word","tasallo",2
21168,13473,20,"word","tasalo",2
21172,13477,20,"word","taslīm",2
21186,13487,20,"word","tafax̌",2
21204,13504,20,"word","taxlīt",2
21205,13504,20,"word","taxlīd",2
21209,13507,20,"word","taxsax̌",2
21210,13507,20,"word","taxcax̌",2
21217,13513,20,"word","taxta-bůst",2
21221,13517,20,"word","taxtā",2
21223,13519,20,"word","tax̌pak",2
21225,13521,20,"word","tašabbus",2
21226,13521,20,"word","tašabus",2
21229,13524,20,"word","tašwīš",2
21246,13539,20,"word","taɣor",2
21247,13540,20,"word","taɣorak",2
21259,13549,20,"word","taqānak",2
21260,13549,20,"word","taqqānak",2
21261,13550,20,"word","taqdīr",2
21262,13551,20,"word","taqiyat",2
21277,13563,20,"word","taǰrubā",2
21278,13563,20,"word","taǰribā",2
21289,13573,20,"word","tadaxti",2
21290,13574,20,"word","tādīd",2
21298,13581,20,"word","tāžīǰak",2
21304,13587,20,"word","tāytī",2
21307,13589,20,"word","tāk",2
21309,13591,20,"word","tāk",2
21332,13611,20,"word","tām",2
21344,13620,20,"word","tānā-δêd",2
21345,13620,20,"word","tana-δêd",2
21346,13621,20,"word","tānā",2
21347,13621,20,"word","tanā",2
21348,13621,20,"word","tān",2
21362,13631,20,"word","tānīǰak",2
21363,13631,20,"word","tanīǰak",2
21375,13640,20,"word","tārīf",2
21378,13643,20,"word","tārīx",2
21383,13648,20,"word","tās",2
21414,13674,20,"word","tāx",2
21417,13677,20,"word","tāxt",2
21418,13677,20,"word","tāx",2
21419,13677,20,"word","taxt",2
21420,13677,20,"word","tax",2
21425,13682,20,"word","tebi",2
21440,13696,20,"word","tezkand",2
21441,13697,20,"word","tezov",2
21455,13707,20,"word","tepc",2
21468,13718,20,"word","têbīǰak",2
21470,13720,20,"word","têzīǰak",2
21478,13727,20,"word","têr-aqob",2
21482,13731,20,"word","têr-bīnǰ",2
21490,13738,20,"word","têr-dūδ",2
21496,13744,20,"word","têr-mewā",2
21505,13752,20,"word","têr-cirow",2
21514,13757,20,"word","têx̌iʒ",2
21518,13761,20,"word","têʒ",2
21520,13763,20,"word","têɣ",2
21521,13764,20,"word","têɣak",2
21522,13765,20,"word","têɣ-dastā",2
21530,13771,20,"word","tiātir",2
21531,13771,20,"word","tiyātir",2
21532,13772,20,"word","tib",2
21541,13778,20,"word","tidorak",2
21542,13778,20,"word","tadoruk",2
21543,13778,20,"word","tadorak",2
21554,13782,20,"word","tik",2
21572,13794,20,"word","tilgirām",2
21580,13801,20,"word","tilism",2
21584,13805,20,"word","tilifůn",2
21585,13805,20,"word","tilīfůn",2
21591,13809,20,"word","tillo",2
21592,13809,20,"word","tilo",2
21607,13819,20,"word","tilfi",2
21616,13825,20,"word","tiraki",2
21642,13842,20,"word","tirāng",2
21643,13842,20,"word","tarānt",2
21644,13843,20,"word","tirāng-kax̌",2
21645,13843,20,"word","tarāng-kax̌",2
21655,13852,20,"word","tirozi",2
21656,13852,20,"word","tarozi",2
21664,13858,20,"word","tirox̌ā",2
21712,13894,20,"word","tix̌tov",2
21713,13894,20,"word","tux̌tov",2
21717,13897,20,"word","tiɣast",2
21721,13901,20,"word","tiɣrêw",2
21723,13903,20,"word","tiɣum",2
21730,13908,20,"word","tīvd",2
21732,13909,20,"word","tīvdak",2
21754,13924,20,"word","tīn",2
21784,13945,20,"word","tīr-žīr",2
21785,13946,20,"word","tīr-δāδīǰ",2
21787,13948,20,"word","tīrīn",2
21789,13950,20,"word","tīr-kabob",2
21791,13952,20,"word","tīr-lix̌o",2
21796,13956,20,"word","tīr-piδīndak",2
21797,13956,20,"word","tīr-piδīnd",2
21818,13973,20,"word","tīt",2
21829,13983,20,"word","tīɣast",2
21832,13986,20,"word","to",2
21842,13996,20,"word","tobiryůn",2
21844,13998,20,"word","tobistůn",2
21851,14004,20,"word","tov",2
21852,14005,20,"word","towā",2
21853,14006,20,"word","towūs",2
21854,14007,20,"word","towůn",2
21864,14015,20,"word","toθč",2
21871,14021,20,"word","toza-xasi",2
21882,14032,20,"word","toli",2
21886,14036,20,"word","tolůn",2
21889,14039,20,"word","tor",2
21891,14041,20,"word","tor",2
21921,14067,20,"word","tor-tānīǰak",2
21923,14069,20,"word","torx̌",2
21925,14071,20,"word","torx̌ak",2
21949,14093,20,"word","toɣ",2
21955,14098,20,"word","toq",2
21963,14104,20,"word","toqat",2
21971,14111,20,"word","toqi",2
21972,14112,20,"word","toqiwor",2
21973,14112,20,"word","toqiyeǰ",2
21992,14128,20,"word","tuvrā",2
22012,14137,20,"word","tukma-bic",2
22014,14139,20,"word","tukmā",2
22022,14146,20,"word","tult-pār",2
22023,14146,20,"word","tult-at-pār",2
22028,14149,20,"word","tulxi",2
22029,14150,20,"word","tulxibuc",2
22032,14153,20,"word","tumba-žīr",2
22033,14153,20,"word","tumba-x̌ed",2
22038,14158,20,"word","tumbā",2
22052,14172,20,"word","tundaǰgi",2
22053,14172,20,"word","tundāǰgi",2
22055,14174,20,"word","tundi",2
22058,14177,20,"word","tund-rūyā",2
22078,14195,20,"word","tusbi",2
22084,14199,20,"word","tufdůnak",2
22086,14201,20,"word","tufč",2
22091,14204,20,"word","tuxm",2
22097,14210,20,"word","tux̌ayeǰ",2
22115,14226,20,"word","tux̌pi",2
22116,14226,20,"word","tax̌pi",2
22119,14229,20,"word","tux̌p-xux̌pā",2
22130,14240,20,"word","tūδ",2
22132,14242,20,"word","tūδ-baɣānak",2
22133,14243,20,"word","tūδ-bix̌t",2
22136,14245,20,"word","tūδ-biɣ̌ent",2
22138,14246,20,"word","tūδ-bun",2
22140,14248,20,"word","tūδ-kux̌ak",2
22141,14249,20,"word","tūδ-pêxt",2
22142,14250,20,"word","tūθčak",2
22143,14251,20,"word","tūp",2
22146,14254,20,"word","tūpxůnā",2
22155,14262,20,"word","tūti",2
22157,14264,20,"word","tūtiyo",2
22165,14272,20,"word","tům",2
22180,14283,20,"word","tůɣm",2
22184,14286,20,"word","tůɣm-weδd",2
22191,14293,20,"word","tůqā",2
22205,14305,20,"word","udūd",2
22222,14316,20,"word","ukmdori",2
22224,14318,20,"word","ukmnůmā",2
22245,14334,20,"word","ulfat",2
22246,14334,20,"word","wulfat",2
22268,14354,20,"word","umri",2
22293,14373,20,"word","unsur",2
22304,14382,20,"word","ursuq",2
22305,14382,20,"word","urzuq",2
22307,14384,20,"word","usmā",2
22312,14389,20,"word","usūl",2
22322,14399,20,"word","uxmandgi",2
22345,14414,20,"word","uǰūm",2
22352,14419,20,"word","uǰǰat",2
22353,14419,20,"word","uǰat",2
22366,14425,20,"word","ům",2
22367,14426,20,"word","ůmi",2
22376,14431,20,"word","fawt",2
22383,14437,20,"word","fay",2
22396,14445,20,"word","falak",2
22398,14447,20,"word","falak",2
22410,14458,20,"word","fan",2
22412,14460,20,"word","fanayeǰ",2
22417,14464,20,"word","fanā",2
22429,14473,20,"word","faoliyat",2
22430,14473,20,"word","foliyat",2
22442,14484,20,"word","farāškā",2
22443,14484,20,"word","farāška",2
22461,14499,20,"word","farzanddori",2
22462,14499,20,"word","farzandori",2
22465,14502,20,"word","faryod",2
22467,14504,20,"word","farmoyiš",2
22468,14504,20,"word","farmoiš",2
22470,14506,20,"word","farmůn",2
22488,14516,20,"word","faror",2
22491,14519,20,"word","farosat",2
22498,14524,20,"word","faroši",2
22533,14556,20,"word","fat-fat",2
22534,14556,20,"word","fata-fat",2
22555,14574,20,"word","faɣast",2
22558,14577,20,"word","faɣon",2
22593,14604,20,"word","fāš",2
22604,14612,20,"word","fêl",2
22605,14612,20,"word","fuol",2
22607,14614,20,"word","fêl",2
22609,14615,20,"word","fêlak",2
22617,14623,20,"word","fidoyi",2
22636,14638,20,"word","fikri",2
22637,14638,20,"word","fikr",2
22667,14661,20,"word","finnor",2
22668,14661,20,"word","finor",2
22669,14662,20,"word","finūn",2
22685,14674,20,"word","firebgari",2
22688,14677,20,"word","firêwīʒ",2
22691,14680,20,"word","firêɣ̌ʒ",2
22703,14689,20,"word","firoxbez",2
22711,14695,20,"word","firox̌",2
22723,14705,20,"word","firūnǰ-x̌ac",2
22724,14706,20,"word","firūnǰ-x̌uc",2
22725,14707,20,"word","firūš",2
22726,14707,20,"word","firūx̌",2
22727,14708,20,"word","firūɣ̌ǰ",2
22728,14709,20,"word","firůɣ̌n",2
22743,14722,20,"word","fitwo",2
22744,14722,20,"word","fatwo",2
22745,14723,20,"word","fitīr",2
22747,14724,20,"word","fitīreǰ",2
22753,14727,20,"word","fitnagari",2
22755,14729,20,"word","fitnā",2
22756,14730,20,"word","fit-fit",2
22798,14763,20,"word","fītast",2
22817,14779,20,"word","foydanoki",2
22818,14780,20,"word","foydā",2
22821,14783,20,"word","fol",2
22845,14802,20,"word","fotā",2
22846,14802,20,"word","fotiyā",2
22848,14804,20,"word","foxtā",2
22849,14805,20,"word","foɣ̌ā",2
22850,14805,20,"word","foɣ̌ak",2
22940,14877,20,"word","xazīnā",2
22948,14884,20,"word","xaymā",2
22953,14889,20,"word","xayr",2
22963,14898,20,"word","xalanǰi",2
22964,14899,20,"word","xalāt",2
22965,14899,20,"word","x̌ilād",2
22966,14899,20,"word","x̌ilāt",2
22967,14900,20,"word","xalīfagari",2
22971,14904,20,"word","xallā",2
22972,14904,20,"word","xalā",2
22974,14906,20,"word","xalmakūv",2
22992,14917,20,"word","xalůn",2
22993,14918,20,"word","xalq",2
22994,14918,20,"word","xaloyiq",2
23013,14935,20,"word","xamer-x̌ac",2
23016,14938,20,"word","xamix̌c",2
23019,14941,20,"word","xamuč",2
23022,14944,20,"word","xan",2
23024,14946,20,"word","xanak",2
23025,14947,20,"word","xanā",2
23026,14948,20,"word","xangi",2
23028,14950,20,"word","xandā",2
23034,14955,20,"word","xanowǰ",2
23035,14955,20,"word","xinowǰ",2
23036,14955,20,"word","xanawǰ",2
23037,14955,20,"word","xanůwč",2
23038,14955,20,"word","xanůč",2
23056,14968,20,"word","xancali",2
23057,14968,20,"word","xancalay",2
23069,14980,20,"word","xarax̌",2
23078,14985,20,"word","xarāktir",2
23079,14985,20,"word","xarāktur",2
23081,14986,20,"word","xarbuzayeʒ",2
23088,14992,20,"word","xargūš",2
23111,15008,20,"word","xarobi",2
23115,15012,20,"word","xar-palāng",2
23121,15017,20,"word","xarsang",2
23126,15022,20,"word","xarč",2
23127,15022,20,"word","xarǰ",2
23129,15024,20,"word","xarčak",2
23130,15024,20,"word","xarǰak",2
23131,15025,20,"word","xarčang",2
23136,15028,20,"word","xarɣāx̌",2
23143,15035,20,"word","xasgil",2
23160,15049,20,"word","xas-xor",2
23161,15049,20,"word","xas-at xor",2
23164,15051,20,"word","xatar",2
23169,15054,20,"word","xati-taloq",2
23180,15062,20,"word","xafagi",2
23217,15090,20,"word","xaǰolak",2
23225,15096,20,"word","xāy",2
23228,15099,20,"word","xāyak",2
23236,15105,20,"word","xāmbi",2
23237,15105,20,"word","xambi",2
23242,15110,20,"word","xāt",2
23245,15112,20,"word","xātak",2
23246,15113,20,"word","xātbozi",2
23249,15116,20,"word","xātdůnak",2
23257,15123,20,"word","xāf",2
23266,15128,20,"word","xāɣ̌ak",2
23267,15129,20,"word","xāɣ̌-bix̌t",2
23268,15130,20,"word","xāɣ̌-mūn",2
23270,15131,20,"word","xāɣ̌-noš",2
23271,15132,20,"word","xāɣ̌ǰůn",2
23272,15133,20,"word","xeδ",2
23296,15149,20,"word","xemc",2
23313,15164,20,"word","xex̌a-narmā",2
23315,15166,20,"word","xex̌ā",2
23316,15166,20,"word","x̌ex̌ā",2
23317,15167,20,"word","xex̌bozi",2
23334,15178,20,"word","xêrbic",2
23338,15182,20,"word","xêx̌",2
23339,15183,20,"word","xêx̌ak",2
23348,15189,20,"word","xêx̌t",2
23349,15190,20,"word","xêx̌tak",2
23354,15194,20,"word","xidār-max̌",2
23356,15196,20,"word","xidīr",2
23370,15206,20,"word","xidorǰ-žīr",2
23381,15215,20,"word","xizmatgori",2
23394,15222,20,"word","xiyůnatgari",2
23395,15222,20,"word","xiyůnatkori",2
23434,15245,20,"word","xirgo",2
23438,15249,20,"word","xirman",2
23445,15254,20,"word","xirǰīn",2
23457,15261,20,"word","xismenʒ",2
23493,15279,20,"word","xix̌t",2
23503,15287,20,"word","xix̌c",2
23505,15289,20,"word","xicīw",2
23507,15291,20,"word","xiš-xiš",2
23514,15296,20,"word","xīr",2
23529,15308,20,"word","xītdůnak",2
23530,15308,20,"word","xītdůn",2
23531,15308,20,"word","xīddůn",2
23532,15308,20,"word","xīdůnak",2
23541,15317,20,"word","xīx̌",2
23567,15339,20,"word","xobnůmā",2
23572,15343,20,"word","xowar",2
23588,15356,20,"word","xoyini",2
23589,15356,20,"word","xoini",2
23595,15361,20,"word","xok",2
23597,15363,20,"word","xokborax̌",2
23598,15363,20,"word","xokborix̌",2
23611,15372,20,"word","xokrūɣandůn",2
23613,15374,20,"word","xol",2
23623,15381,20,"word","xolakdori",2
23642,15397,20,"word","xorak",2
23652,15405,20,"word","xoriǰā",2
23654,15407,20,"word","xorkax̌",2
23655,15407,20,"word","xorkaš",2
23657,15409,20,"word","xorpux̌t",2
23658,15409,20,"word","xorpux̌tak",2
23662,15413,20,"word","xosgori",2
23664,15415,20,"word","xosiyat",2
23667,15418,20,"word","xotir",2
23677,15428,20,"word","xox̌ak",2
23678,15429,20,"word","xox̌-bel",2
23686,15437,20,"word","xox̌inak",2
23689,15440,20,"word","xox̌čov",2
23690,15440,20,"word","xox̌čovā",2
23720,15453,20,"word","xoǰagi",2
23723,15456,20,"word","xoǰ-kul",2
23743,15469,20,"word","xubi",2
23783,15502,20,"word","xul",2
23784,15503,20,"word","xum",2
23789,15507,20,"word","xumor",2
23824,15527,20,"word","xurox̌ā",2
23851,15548,20,"word","xux̌ā",2
23861,15558,20,"word","xux̌ka-sāɣ̌",2
23866,15561,20,"word","xux̌kā",2
23874,15567,20,"word","xux̌payeǰ",2
23877,15570,20,"word","xux̌pā",2
23879,15572,20,"word","xux̌-xarax̌",2
23880,15572,20,"word","xux̌k-xarax̌",2
23896,15586,20,"word","xušwaxt",2
23899,15589,20,"word","xušgāpi",2
23900,15589,20,"word","xušgapi",2
23902,15591,20,"word","xušguftori",2
23907,15596,20,"word","xušzorδi",2
23922,15608,20,"word","xušnāfci",2
23923,15608,20,"word","xušnafci",2
23928,15612,20,"word","xušrūy",2
23929,15612,20,"word","xišrūy",2
23957,15628,20,"word","xušqāri",2
23966,15637,20,"word","xūg",2
23979,15649,20,"word","xūy",2
23981,15651,20,"word","xūn",2
23997,15665,20,"word","xūrn",2
24002,15668,20,"word","xūǰā",2
24017,15681,20,"word","xůmov",2
24026,15688,20,"word","xůn",2
24067,15720,20,"word","x̌ab-gardak",2
24076,15728,20,"word","x̌abīʒ",2
24077,15729,20,"word","xabīʒak",2
24082,15734,20,"word","x̌abov",2
24084,15736,20,"word","x̌abod",2
24091,15741,20,"word","x̌aburgā",2
24092,15741,20,"word","x̌aborgā",2
24096,15743,20,"word","x̌ab-čodar",2
24116,15760,20,"word","x̌ar",2
24119,15763,20,"word","x̌arvo",2
24121,15764,20,"word","x̌arvoyeǰ",2
24123,15766,20,"word","x̌arm",2
24134,15774,20,"word","x̌ar-marǰůn",2
24135,15774,20,"word","x̌arak-marǰůn",2
24145,15783,20,"word","x̌ax̌wêli",2
24147,15785,20,"word","x̌ac",2
24154,15792,20,"word","x̌ac-wiδičak",2
24175,15805,20,"word","x̌āb",2
24187,15816,20,"word","x̌āb-toqi",2
24188,15817,20,"word","x̌ādāxt",2
24190,15819,20,"word","x̌ādūδ",2
24191,15819,20,"word","x̌ādūd",2
24201,15829,20,"word","x̌āparak",2
24208,15835,20,"word","x̌ār",2
24213,15838,20,"word","x̌ār-bīnǰ",2
24214,15838,20,"word","x̌āri-bīnǰ",2
24218,15842,20,"word","x̌ā-sitan",2
24222,15844,20,"word","x̌āst",2
24223,15844,20,"word","x̌ās",2
24224,15845,20,"word","x̌āx̌ayānd",2
24225,15846,20,"word","x̌āš",2
24229,15850,20,"word","x̌eb",2
24235,15855,20,"word","x̌ebīǰak",2
24236,15856,20,"word","x̌ewā",2
24240,15860,20,"word","x̌ed",2
24268,15873,20,"word","x̌êδak",2
24272,15877,20,"word","x̌êcak",2
24278,15882,20,"word","x̌ibůni",2
24281,15885,20,"word","x̌iwêzn",2
24282,15885,20,"word","x̌iwêrʒ",2
24289,15891,20,"word","x̌idyor",2
24295,15897,20,"word","x̌ikanā",2
24296,15898,20,"word","x̌ikanǰā",2
24313,15910,20,"word","x̌ikuftā",2
24319,15915,20,"word","x̌ilagā",2
24320,15915,20,"word","xillagā",2
24329,15920,20,"word","x̌imeδ",2
24330,15920,20,"word","x̌umêδ",2
24331,15920,20,"word","x̌ūmêδ",2
24340,15927,20,"word","x̌inowar-ǰogā",2
24341,15927,20,"word","x̌inowar-ǰoygā",2
24342,15927,20,"word","x̌inowari-ǰogā",2
24352,15936,20,"word","x̌ipaqast",2
24353,15937,20,"word","x̌ipaqānak",2
24389,15964,20,"word","x̌ipuqāk",2
24403,15973,20,"word","x̌irni",2
24418,15982,20,"word","x̌itêrʒ",2
24427,15991,20,"word","x̌itum",2
24431,15995,20,"word","x̌itur",2
24432,15995,20,"word","ux̌tur",2
24438,15999,20,"word","x̌itur-žāš",2
24445,16005,20,"word","x̌icīc",2
24452,16012,20,"word","x̌ičīf",2
24455,16015,20,"word","x̌ičīf-xorθ",2
24456,16015,20,"word","x̌ičīf-xorδ",2
24457,16015,20,"word","x̌ičīf-xorθk",2
24473,16029,20,"word","x̌īn-vidīrm",2
24484,16037,20,"word","x̌īrʒ",2
24485,16037,20,"word","x̌īrʒak",2
24497,16043,20,"word","x̌īǰ-wiδičak",2
24499,16045,20,"word","x̌obǰed",2
24500,16045,20,"word","x̌opǰêd",2
24502,16046,20,"word","x̌owǰak",2
24507,16050,20,"word","x̌ogirdak",2
24511,16054,20,"word","x̌oy",2
24512,16055,20,"word","x̌oybiš",2
24513,16056,20,"word","x̌oybuš",2
24537,16074,20,"word","x̌oǰ",2
24547,16081,20,"word","x̌oǰ-x̌arvo",2
24564,16096,20,"word","x̌ux̌",2
24569,16100,20,"word","x̌ux̌-sūr",2
24570,16101,20,"word","x̌uc",2
24575,16106,20,"word","x̌ūvd",2
24579,16109,20,"word","x̌ūvdak-wox̌",2
24580,16109,20,"word","x̌ūvd-wox̌ak",2
24581,16110,20,"word","x̌ūvd-wiδičak",2
24584,16113,20,"word","x̌ūvd-x̌ux̌pā",2
24589,16115,20,"word","x̌ūn",2
24597,16123,20,"word","x̌ūrangezi",2
24601,16126,20,"word","x̌ūr-x̌ūr",2
24604,16129,20,"word","x̌ūʒadax",2
24605,16130,20,"word","x̌ūʒ-bufč",2
24613,16137,20,"word","x̌ůmi",2
24618,16142,20,"word","x̌ůfc",2
24660,16169,20,"word","can",2
24661,16170,20,"word","can",2
24663,16172,20,"word","canak",2
24665,16174,20,"word","canič",2
24668,16177,20,"word","can-kamūnak",2
24669,16177,20,"word","kan-camūnak",2
24686,16187,20,"word","caxmox-žīr",2
24687,16188,20,"word","cāx̌",2
24689,16190,20,"word","cāx̌-mūn",2
24691,16191,20,"word","cāx̌-noš",2
24699,16199,20,"word","cemak",2
24703,16203,20,"word","cemak-bêx̌t",2
24718,16217,20,"word","cemfêlak",2
24724,16221,20,"word","cem-ɣācak",2
24726,16223,20,"word","cem-qāti",2
24729,16226,20,"word","cex",2
24730,16227,20,"word","cex̌c",2
24741,16235,20,"word","civīnc",2
24742,16235,20,"word","cavīnc",2
24768,16250,20,"word","ciluq",2
24769,16250,20,"word","culuq",2
24770,16250,20,"word","cilůq",2
24771,16250,20,"word","culůq",2
24841,16284,20,"word","cirow",2
24842,16284,20,"word","cirowak",2
24843,16285,20,"word","cirowdůn",2
24868,16306,20,"word","cix̌",2
24890,16325,20,"word","cīgbic",2
24895,16328,20,"word","cīn",2
24897,16330,20,"word","cīnak",2
24907,16340,20,"word","cīpāk",2
24922,16352,20,"word","cīcak",2
24923,16353,20,"word","cīcak",2
24935,16363,20,"word","cox̌",2
24944,16369,20,"word","coɣ̌ʒ",2
24951,16376,20,"word","curast",2
24956,16380,20,"word","curθ-curθ",2
24960,16384,20,"word","cut-pi-cut",2
24980,16402,20,"word","cuq-cuq",2
24983,16405,20,"word","cūδm",2
24989,16411,20,"word","cūq",2
25009,16426,20,"word","ʒart-a-ʒart",2
25010,16427,20,"word","ʒaɣan",2
25012,16429,20,"word","ʒaɣanā",2
25014,16431,20,"word","ʒaɣan-δêd",2
25016,16433,20,"word","ʒāɣ",2
25038,16448,20,"word","ʒirɣ̌ast",2
25046,16454,20,"word","ʒiqīn",2
25047,16454,20,"word","ʒiqīč",2
25052,16457,20,"word","ʒīngak",2
25053,16457,20,"word","ʒīng",2
25059,16462,20,"word","ʒīnʒilůqak",2
25077,16480,20,"word","ʒulik",2
25078,16480,20,"word","ʒuloyik",2
25079,16481,20,"word","ʒuliki",2
25080,16481,20,"word","ʒaliki",2
25081,16482,20,"word","ʒulikik",2
25082,16482,20,"word","ʒuloyikik",2
25083,16483,20,"word","ʒul-ʒulik",2
25089,16487,20,"word","ʒurast",2
25090,16488,20,"word","ʒurān",2
25112,16506,20,"word","čawki",2
25113,16507,20,"word","čawra-divi",2
25114,16508,20,"word","čagas",2
25126,16520,20,"word","čakak",2
25130,16524,20,"word","čakālak",2
25131,16525,20,"word","čakālbicak",2
25132,16525,20,"word","čakālbic",2
25145,16535,20,"word","čal",2
25147,16537,20,"word","čalak",2
25155,16544,20,"word","čalasawodi",2
25156,16545,20,"word","čalax̌",2
25157,16546,20,"word","čalix̌",2
25158,16546,20,"word","čalax̌",2
25169,16554,20,"word","čaločūfi",2
25173,16558,20,"word","čalfūs",2
25174,16559,20,"word","čalfūsi",2
25175,16559,20,"word","čalfūsgari",2
25176,16559,20,"word","čalfasi",2
25177,16559,20,"word","čalfasgari",2
25185,16567,20,"word","čambār",2
25186,16567,20,"word","čambar",2
25190,16571,20,"word","čangin",2
25192,16572,20,"word","čangin-ɣumor",2
25193,16572,20,"word","čangin-zinīǰ",2
25204,16579,20,"word","čanor",2
25205,16579,20,"word","činor",2
25207,16581,20,"word","čanor-bicak",2
25208,16581,20,"word","čanor-bic",2
25220,16591,20,"word","čapar",2
25221,16592,20,"word","čapān",2
25224,16594,20,"word","čapbīδ",2
25225,16594,20,"word","čapbīδak",2
25226,16594,20,"word","čapwīδ",2
25227,16594,20,"word","čapwīδak",2
25243,16609,20,"word","čarvax̌oyi",2
25244,16610,20,"word","čarvi",2
25245,16611,20,"word","čarvi-garδā",2
25246,16611,20,"word","čarvi-kulčā",2
25248,16613,20,"word","čarm",2
25251,16616,20,"word","čarmangūx̌",2
25264,16627,20,"word","čarsi",2
25266,16629,20,"word","čarx",2
25274,16637,20,"word","čarčīn",2
25283,16643,20,"word","časpak-sitan",2
25290,16649,20,"word","čatri",2
25298,16655,20,"word","čax-buc",2
25299,16656,20,"word","čax̌",2
25302,16659,20,"word","čax̌-aqob",2
25303,16660,20,"word","čax̌-buc",2
25307,16664,20,"word","čax̌m",2
25309,16666,20,"word","čax̌mā",2
25313,16669,20,"word","čax̌mbandi",2
25314,16669,20,"word","čax̌bandi",2
25316,16671,20,"word","čax̌ǰ",2
25319,16674,20,"word","čax̌č-xux̌pā",2
25326,16680,20,"word","čaq",2
25328,16682,20,"word","čaqak",2
25330,16683,20,"word","čaqak",2
25345,16697,20,"word","čāng",2
25347,16699,20,"word","čāng",2
25366,16715,20,"word","čārx",2
25368,16717,20,"word","čāxt",2
25369,16718,20,"word","čāxtak",2
25370,16719,20,"word","čāxt-bānd",2
25373,16722,20,"word","čāčaā",2
25374,16722,20,"word","čāčahā",2
25376,16724,20,"word","čāči",2
25377,16725,20,"word","čāɣ",2
25378,16726,20,"word","čāɣʒ",2
25387,16731,20,"word","čaɣ̌dūδ",2
25389,16731,20,"word","čāwdūδ",2
25395,16734,20,"word","čeb",2
25396,16734,20,"word","čep",2
25403,16741,20,"word","čêwīǰak",2
25404,16742,20,"word","čêd",2
25405,16743,20,"word","čêdak",2
25406,16744,20,"word","čêdbicak",2
25407,16744,20,"word","čêdbic",2
25408,16745,20,"word","čêd-mīzd",2
25421,16756,20,"word","čêxti",2
25422,16756,20,"word","čuxti",2
